,REF,NOX,ATP
b3366,1.3963040134898461,0.6868829016273551,1.0850528933930026
b0047,0.3537915536331564,0.40787583070528149,0.92364110837111801
b4160,0.093330309461621574,0.24597666374456259,0.25494212483730078
b0369,0.084077179660076343,0.18406097465921126,0.21249593872524211
b3793,0.41622527184363683,0.45371495312605364,0.79359475034732352
b0805,1.1925477377344029,0.73447726055642082,0.92953042422612653
b3951,2.1798144576440786,0.75558699054041267,2.3792638459903936
b2066,0.16927906768360201,0.31015454387695413,0.25326749580774405
b0186,0.097498922788430906,0.77481046014363586,0.31902677583389522
b4383,0.55385787135759701,0.2946241953997214,0.23286494685033668
b0314,0.33756910256261163,0.36320922059889094,0.77948488045765707
b1277,0.39273337804729541,0.42462043294885815,0.44619252846537483
b0477,0.20453397001833235,0.13758111397395287,0.22938775709439418
b3709,1.9179959516897229,0.92540645224008788,2.1950561144523455
b3127,1.9311650696907472,0.68788633598699001,2.1969680327320344
b3946,1.3888223154505457,0.87591833966549526,1.7224222593630398
b3564,0.61482368527685083,0.59631072844454469,0.74786887263682422
b4287,0.91960994373441296,0.64073530626921771,1.1213501443178528
b1398,0.90197849073860814,0.4616315264387581,0.75771917468919658
b3908,0.38663709151037828,0.1879026535476718,0.15757733998029844
b3752,0.12411201478621361,0.14076702244386891,0.14464291983967781
b0650,1.6610784589332312,0.81395449661211094,1.6912702700308688
b0512,2.2219379169436748,0.62065856603995173,2.0743034112900336
b4071,1.6605776075128988,0.90208689517444418,2.3248772601219061
b0765,0.27029427681812274,0.38403994803596031,0.51697624137153875
b0180,0.40013462950160572,0.39228015111331721,0.81579062343256159
b4358,0.6375444570428801,0.33742766311008782,0.46503150103549146
b0312,0.24521476570504511,0.22657805986871526,0.43210177579937364
b0896,1.2502848924773198,0.78735400725531235,1.1876109971734694
b0174,0.41241374355161442,0.33087777458639245,0.386888547000795
b0517,2.6470541962594929,1.3304257285291661,2.9400247801989057
b3750,0.34677618759790457,0.015812298270667203,0.25814150502500843
b1524,0.14406157249246701,0.11296097484575822,0.3005634458205611
b0731,1.2849559526058383,1.4163113869363964,1.5423809908005319
b2277,0.77754830758070637,0.45396656178022099,0.1367149569051361
b3867,0.090799386731676812,0.091723563560990123,0.22603817645463214
b2366,1.1832053400018721,0.7773197865613598,0.92101618105123706
b2203,1.7132006109479114,0.68222573484101168,1.4222359847798021
b2587,0.51412200040447664,0.2674043387035801,0.62635772954346147
b3994,1.9671257459278892,1.2978600907811608,2.2400566875723635
b1636,0.38643801155179719,0.29305557425433115,0.27375620595634825
b1225,1.3613996435835349,0.63637752623768651,1.3957601546656357
b1740,0.7907347597711184,0.4613336861026946,0.65749161775448084
b3500,0.16922427473918306,0.2016640377097367,0.26452956239638831
b4019,0.17211966606133752,0.32182164579241973,0.24461654326776675
b3389,0.75930218393139071,0.49019834774688192,0.40229442853467545
b1852,0.66747786677432708,0.53200378677112858,0.70406527782181172
b1015,0.35916920418140452,0.23848553087842903,0.42119732804481297
b3648,0.27905427511687542,0.46930382389964881,0.53507286975143598
b0386,0.20368821296027545,0.29597521506814717,0.4626974682373412
b2065,0.20273342637897832,0.073743157449011915,0.2462573318817671
b2023,0.58064874156207302,0.6598973280381909,0.49512592444838088
b2954,0.49773753902932172,0.13640078505005765,0.062716811721707399
b2128,0.70863665498642203,0.54075267892887602,1.0311715263124963
b3380,1.9378832682175309,0.77776456937583593,1.9619168710845623
b3528,0.21444205534283362,0.11151651280816659,0.3331155721609349
b2925,0.45735496877195431,0.28246850736368401,0.23439434966012332
b0207,0.34174660028056564,0.24797449609297581,0.24147154341825172
b0072,0.3121789600794963,0.21739731551257063,0.17133347621434997
b1654,0.50076550250958007,0.84710604934825517,1.3136108223630161
b2480,0.37164647536315559,0.3952476668168815,0.46883883899119833
b0154,0.36526388435191204,0.22699549392253957,0.27802213557693728
b3733,0.49175761650680122,0.15935498486498917,0.20547429465736819
b3748,0.67666990255355408,0.68166596297565707,1.4082256303748222
b2253,0.52458524254794969,0.49164725349370514,0.41905133425875146
b0613,2.1703380277762498,0.7429182387978831,3.0211716283232422
b4322,0.67032096630339466,0.45046971517847273,0.95687034298651796
b0590,1.0727326185803965,0.38336824426813193,1.893629433833802
b4077,0.68028103160859199,0.63354901216101911,0.7434649575169392
b2284,1.0408256341390021,0.51711244548529178,0.65094946101909645
b3639,0.069400541045266925,0.31948538030444734,0.38920987653964234
b0524,0.067541928209541621,0.17495097307598451,0.1594541327733435
b0092,0.53035927937441818,0.60462729678703486,0.47134181102830569
b4067,0.056504493738398026,0.50553944132062667,0.47074583714953339
b4232,0.25024448511039565,0.027576309484226867,0.12438795064931868
b0674,0.374430220782352,0.33773195550636753,0.50292507368087991
b1484,1.7414147087138894,0.6622516279992513,2.0163660675877049
b4085,1.7680196406596578,0.91476659726332865,1.6600009764660859
b3628,1.0205938302030664,0.13533875063659576,0.67611132894945114
b0733,0.65515676542554002,0.5086891298897166,0.29171047712429848
b2286,0.44404727049553649,0.27306884821566219,0.079497308586639295
b0837,0.71310785616725569,0.48394600271293198,0.69353996275165641
b2033,0.48490576263859914,0.55449074295635115,1.0811973074056933
b0616,2.24408765711132,0.85724922585360974,3.2201508660744094
b3903,2.8888823594629103,0.98250199638457114,3.6894694747829009
b4015,0.65614292182099776,0.35642156168444994,0.12205913090340123
b1475,1.08309883497624,1.1998143247542374,1.7176616375971447
b1466,0.75441015899648944,0.63824670422596697,1.2748361335646652
b3725,0.012875093885747297,0.14174518807362171,0.24880367863673128
b1488,1.5009598775852471,0.77388867226694891,2.121147079141831
b3012,0.27391228906157056,0.28417439855847898,0.12960733002656144
b1415,0.52000441751121673,0.53944642536793941,0.39954906166533599
b3632,0.15869662059878553,0.099935567790890939,0.20572709009833795
b0509,0.75527851818246328,0.32219196140675305,0.095389683065582473
b2578,2.2091163462994068,0.9296045649679231,2.6251478864906734
b1479,0.74511923320490769,0.52437648882078491,0.62555204974720835
b0621,1.7009412786586038,0.73793385557011659,1.9877072925083632
b4381,0.46105044495006364,0.26001829739949395,0.37318929124909761
b4006,0.4495202762272803,0.32297668832804205,0.4553370842515761
b2538,0.80085846370311209,0.55861391624898737,1.1694715228216574
b2976,0.13164852026085302,0.1380053610897595,0.25848011885366134
b1440,0.2599154111792602,0.78431708297790992,0.53473792250261032
b0126,0.71424826564832211,0.59703373892738476,0.90209848645153601
b2329,0.91757053869751981,0.50821696346399436,0.45837937820858249
b0908,0.52174366232571656,0.2664964511541229,0.54898936778704932
b2045,1.4103682528097452,0.91011373189523637,1.5792036216167329
b1215,0.85025196735387054,0.57220182990682744,0.87021127634472317
b2435,0.15120008019099285,0.098498295311549619,0.14337967324181125
b1300,0.35600547950708106,0.41930302625094468,0.47914541581782105
b0688,0.46363033510965157,0.65790303481343171,0.22823115729097354
b3256,0.75108982143061687,0.55200449023749654,0.70116262600602131
b4394,0.16725431953273118,0.14439703854963279,0.37853291137771844
b3416,0.083713359812176813,0.29406391477661503,0.036507662167492801
b0522,0.48441885259667983,0.34379346887216933,0.30745945419153115
b3779,0.0715591507450309,0.20238979520927497,0.15964381206225153
b3197,0.10474176196235907,0.18418595302986043,0.16320219344890982
b2458,1.935826363374471,0.94859395019324422,1.7778520125152046
b2467,0.56172872487227521,0.28935261574653171,0.29121349937341173
b2663,0.78178017562673274,0.8135381514976221,0.93508679406914841
b0401,0.16839385742391857,0.28250557679255894,0.33806288334860396
b0029,0.15026966147441986,0.30853344752922862,0.058293916039335279
b2464,0.88178437519942399,0.12552632957112256,0.60767233277853949
b0110,0.10879212314358777,0.16731449404969165,0.23360274664258418
b1779,0.085649282835736848,0.054607438405845546,0.13419710447425032
b2601,0.46612390013128879,0.41784149125059911,0.54787942667481748
b4041,0.089861602372721755,0.27989617499121167,0.15053982816387398
b0104,0.63470375718030447,0.44142478905997523,0.31460144557770564
b4242,0.40086885674605655,0.52801822699297496,0.32849532968040046
b2392,0.20809380315434198,0.067276695308798221,0.29105156902552076
b2557,0.41271713108804242,0.33074608725458926,0.24807935922277699
b1270,0.12993877225420072,0.079893191319680174,0.59407569142824224
b1223,1.1348464984721294,0.9442447984422998,1.0703104805044055
b1907,0.3724074874428116,0.36706143525961626,0.6227933708004002
b2167,0.45411849544955479,0.12251299967760493,0.15635413237169948
b4390,0.25083935008926678,0.10004162407662011,0.096401242200482393
b4111,0.48099205678205592,0.416907225982656,0.095944687139535301
b0508,2.051452513473297,0.81958722509759341,1.923232830623318
b2923,0.16546586470384556,0.31615818994482037,0.42095451233412379
b3930,0.3190675508126623,0.3189921806464881,0.42581308179235844
b2788,1.5198897646342369,0.64646832230117079,1.7461169579905542
b2579,0.24774619461130892,0.29945993340815452,0.17590034161312229
b3736,0.2454425724460606,0.12586286612738734,0.20936661723266639
b3952,1.4227206568681978,0.72331212438451031,1.7855090656705508
b3993,1.4740919928855341,1.0527926697989307,1.8658818757767452
b0429,0.6362575440567273,0.3772408563722065,0.39863110261284068
b4226,0.060971398428934079,0.80335336512725686,0.83042097170234608
b3591,0.40459549939383915,0.34154910530057409,0.71171115376050975
b1261,0.83574230472326672,0.80066573281806719,0.34503502541316849
b0841,0.25637885075904493,0.054076508943374416,0.38042387342307926
b3213,1.0330971904160344,0.71397670347588971,0.85680978596167023
b1900,2.2366322395904228,1.1482907418319879,2.6365159039809756
b0870,0.30049768550604011,0.23328647539682035,0.34840554448070077
b2093,0.73241027051049612,0.30635695158135273,0.69256476159550373
b3189,0.52337385791935775,0.33554031865676959,0.56893273033552816
b3258,0.70598852093474107,0.48436112465708353,1.3267564711925552
b0096,0.63324605050842553,0.62156241032957804,0.92817361703093515
b0622,0.35251712605617241,0.32163397771071245,0.13150576400690631
b1250,0.0097179664837453925,0.17096644740978259,0.31672366250546669
b3390,0.40941842000925849,0.43509709439846483,0.68608089820586904
b3821,0.17883618041738353,0.069813824025110299,0.12448949801081272
b1805,0.3680900642401353,0.11794802211427209,0.11501178426013199
b3568,2.0224115716715669,0.98512239217746689,2.6131633012219249
b1692,1.5709710214814727,0.71149051994893153,2.0809846145044695
b3735,0.82270554038793242,0.36604702801583183,0.19649948824298183
b1719,0.94826662433773623,0.7356208356245787,1.0355828271411169
b0241,1.0647762182510283,0.29295618572072313,1.756538382922143
b2499,0.68353600932150871,0.59783919027133059,0.31713030688576205
b0353,1.0842839112422173,0.81492213589614271,1.5649972651145132
b1732,0.8200546861812209,0.13734014080741316,0.2114660410700728
b1054,0.0335630536579265,0.10159834446983379,0.14576787116958626
b3792,0.722323215521122,1.6278840826317598,2.0157779522336434
b1288,0.53471963360051356,0.16123411267252871,0.70061578477637554
b4245,0.19144492270282973,0.31459484923816844,0.28207416470995145
b1761,0.54239691251516908,0.32158647828911091,0.073315107957257111
b3789,0.27908704544641871,0.47866165994229432,0.57844651483156007
b3831,0.56187429865136873,0.23260491527409502,0.12396609173048234
b2239,0.4423013049658342,0.57288383792641773,0.80768896150472069
b4131,2.4553048774315509,0.8805485199536851,2.7840035015041242
b3787,0.039948626301357634,0.15464791550064158,0.084046240705618336
b1709,0.38009622145902894,0.24071229061846308,0.13171264444234665
b2810,0.31100919461411475,0.33908711760295507,0.4164688114458524
b4120,1.2390452765027682,0.62034816422000316,1.7017813251789116
b1301,0.38241878331886958,0.48030249768251981,0.80341909916123377
b2234,0.33675480262568108,0.20631804268573337,0.13861865340126547
b2704,0.072008124072847512,0.43440395968134604,0.92788358485124711
b0007,0.63066981509555897,0.38674587808920624,0.91581866462164641
b3843,0.34393528284710434,0.35784571732931436,0.22834496397810203
b3631,0.060263578969561415,0.014098849022051489,0.44068917982677247
b1773,1.682713155168114,0.41431640250481899,0.80453689048274268
b0334,1.4244904518793928,0.80531851323818127,1.7377750393780482
b3478,0.62816225881976195,0.69487345123265654,0.98024087426415629
b4192,1.7467834040608441,0.66324379690690538,2.4279974154590755
b3281,0.12732253797065571,0.17507538018877747,0.16547677924578433
b1200,0.46482040266272262,0.32513851464199706,0.16103051998542653
b1819,0.81436793800302754,0.5870115627907464,0.50596848415760709
b1109,0.39974862558350088,0.28758341436860568,0.29185830151650533
b3493,0.49422090701281024,0.53062103785309178,0.082521724093268967
b2034,0.42985665034751691,0.90579126892396333,1.3578174829125289
b2893,0.44245972751048901,0.18923321417589511,0.33480916225526042
b3728,0.25647640281970852,0.025719292975781464,0.10766394459133204
b0875,0.68888604256615038,0.49655030181104037,0.97882140447553145
b1190,0.28651974468482727,0.26337463643183395,0.41178484817618594
b3403,0.10347306337390109,0.17137549776335917,0.2781265087662691
b0121,0.62865507444330881,0.44448525208900619,0.6010879403976519
b3172,0.38391545424121126,0.26632050108358218,0.60017108739120895
b0160,0.27779058769111475,0.023288694106812936,0.089365515971178755
b1588,0.97619342473284543,0.51005308209704348,0.97420004221998957
b2162,1.4259387346550321,0.64579657305440186,1.3105608083982692
b3196,0.384229063084702,0.41496071477025792,0.27380080903147663
b2417,0.14980295508307787,0.29209643455982959,0.33438741828817886
b2498,0.56048922664947143,0.61088898752446119,0.80592159978157263
b1326,0.094374740908753446,0.048301523318641529,0.26199329843217461
b2501,0.79960159107193662,0.50560090369543964,0.45557147617958604
b3616,0.35153926134889513,0.48723472881431745,0.39974898196807768
b2092,0.24815262613385125,0.26471474343483248,0.087666013107061388
b1243,0.80399403494084165,0.39755820236042538,0.53286740947572608
b0414,0.33650844838566124,0.42095338783487951,0.079170580584685665
b3603,0.64489538956372683,0.61667833101218117,1.1390536021641018
b0066,0.50817513258089397,0.2686215784716865,0.15271644306963456
b3623,0.50119072511559548,0.23190742955742791,0.14401290583517729
b0822,0.043453452548731626,0.0862944345649517,0.2440300551241695
b4040,0.018932271226096371,0.22778013460230775,0.24484094305194459
b1855,0.24729232431592615,0.21791578865665076,0.26959301305718203
b3290,0.13793177782193514,0.26516255493789231,0.14268603538698893
b3966,0.42618574229768147,0.72912863104213277,0.46356221413205856
b0347,1.782864706011716,0.9183282048080641,1.9790422770183456
b2919,2.3058505137769543,1.0509921797379784,2.4277796317224243
b0352,1.140107978083496,0.68165043072842602,2.1050618798712604
b3456,0.61677264317843095,0.71878380214166215,0.46153732878044373
b3654,0.21008630991129904,0.35727086642486339,0.14449741553396533
b4227,0.45388936475696345,0.48218093773737247,0.74114412817488295
b4153,0.31686101241761949,0.55415004186591998,0.3662231623456782
b3542,0.18454430488348225,0.45304955092018373,0.40732279369771462
b2938,0.55045006519557305,0.439375452754245,0.39624526271549876
b3368,0.21033397782817567,0.3565495374305358,0.41804123561776513
b4119,1.2747159716063183,0.92842191965102905,1.6755720286952764
b3588,0.81591534285798106,0.63757059647363123,1.0800654748630887
b0767,1.2333935859466623,0.58786841373443699,0.50711671967226146
b1210,0.52906940977102623,0.52106620890435262,0.55762944353658883
b2303,0.56396528985830974,0.8068267598206913,0.94007393660066563
b3397,0.016025501278554573,0.29427699202317492,0.1171252391115026
b0954,0.62843785819617293,0.49149003411227699,0.62851999383570178
b1441,0.95199612069104889,0.58773200138522796,1.2654880960263781
b0237,0.1888108475951723,0.047935126866031949,0.22705497049028772
b2210,0.14865290513730514,0.024404466843522422,0.030486210332765159
b3816,0.052048301846897065,0.2448808551498298,0.25699664351520352
b0857,0.35332183061121225,0.2934188846024377,0.56592296667747477
b0131,0.243584141544259,0.20844124366362354,0.071076296503365624
b0067,1.4115357347452251,0.91981862714590179,2.0111281968090839
b2903,0.27604172834581958,0.28021325188422291,0.23087271741321547
b0934,1.0181008687196864,0.50324338276894376,1.4143842538848184
b0596,0.50945404221545465,0.15029784458043052,0.67175713245200419
b2296,0.4230312051243264,0.2782656390831596,0.26947822257485937
b2723,2.3179855349641421,0.79303762557793722,3.0257990032100146
b3577,2.6296799787200564,0.87606563179028285,2.9014636852026037
b0388,0.47389052875100368,0.50573676129400646,0.54576177470197196
b2866,1.4568904551016593,0.80574119814689005,1.8330455063694591
b3850,0.19417677141280726,0.26128072601089891,0.44194359477918888
b2540,0.32280299537914142,0.45000586496023365,0.97817974839888766
b0680,0.6027411126416472,0.35765231621222671,0.63688546845133187
b2039,0.56570888778433093,0.54957084913481857,0.86681981920946383
b2905,0.24837835048593976,0.29044728763884459,0.29596744223274268
b0974,0.59801588565029884,0.30212196986489709,0.73407014508095458
b2441,0.16916441426265533,0.13556299278900127,0.36757322681906618
b1465,1.1446293969986772,1.0380761307463404,2.0832927773908536
b1613,0.6030162614222766,0.2357647476420236,0.42287001336433105
b1199,0.57077206044543782,0.25167469578496859,0.31910049127393758
b0335,1.7345336007245107,0.53442409550350189,1.2725131756265569
b2489,1.4246549341614136,0.69772427709131202,1.6307050312780498
b3608,0.46498872237482697,0.35866613135492531,0.14973380820262702
b0273,0.59174211955822043,0.6314282477311427,0.50816964825259681
b3630,0.11084901874375425,0.26684534170499835,0.26123264096194748
b4090,0.87472377837824256,0.36355774703754795,0.96433096873691238
b1800,1.4012048620385844,0.83612492133560867,1.850182740562679
b1380,0.4416988886641659,0.41058502872995062,0.6178038026436159
b2904,0.32657112160799856,0.33207740881543246,0.62553727127800596
b0653,0.020448380241906882,0.18476865743202245,0.017940369095080511
b0433,0.13235196886636721,0.23656972440154719,0.42712002852364966
b2484,1.7754151367029625,1.5193427002816053,2.6298686436702803
b0972,1.3073984973966886,0.68424559248662198,1.7924194433139859
b2836,0.21549989542883272,0.20358771336154227,0.45080450084154394
b1095,0.91293123196503023,0.73780343150512351,1.1833675552917107
b3972,0.13478150089155774,0.18725832945814164,0.1598211232441635
b1247,0.57637568110378934,0.53223998003939954,0.10643204402195477
b0595,0.99391309509404824,0.50509689226079058,1.164034917523983
b2764,0.58641434498641609,0.39625136885099826,0.77861446113276656
b2926,0.58685475734581949,0.34922898438561756,0.29980991493237652
b2278,0.76567301566473256,0.57491033337786202,0.21646540807705422
b1185,0.21388535318937238,0.16283656610233074,0.2048694301732569
b2010,0.11225435526505523,0.09587457974687974,0.14624510690740083
b3665,0.77691916599019051,0.48506295457759768,1.1165549642016308
b4267,1.7425309382882688,0.79357283031093162,1.1454869070238325
b0734,0.6379714836248751,0.42214125293452087,0.32954640460834789
b0418,0.17304935228336021,0.27482194378071906,0.70406273955048837
b3732,0.43038875523463976,0.61612432459451039,0.31103744892580043
b0957,0.13074228434058502,0.16891983477392997,0.24116733677207067
b4072,1.6420612197618267,1.0804270942306131,2.6691198975484456
b2752,0.9295230669424408,1.0530706194099566,1.3584199246226578
b2780,0.46116533740517707,0.41617676479897187,0.6479632346736528
b2235,0.52847496476991584,0.32625448154350473,0.083052904061361829
b0112,0.64371380721958438,0.4316929973742028,0.27727642322030055
b3916,0.70185928523056107,0.28796582119985492,0.46342407574133621
b2841,0.94032584410651932,0.66649007823367024,1.4393762636436773
b3385,0.79718156282650854,0.41287788356110217,0.75836980770628681
b3958,0.57410695622951469,0.36115223290642884,0.5054983460816026
b0068,1.0453243733931226,0.70990805728973727,1.6769784809248247
b3992,2.3017790689600792,1.6470318208546544,2.4538485846975862
b2799,1.5338098395884323,0.82763176425463092,1.2766832194467721
b0404,0.5195392114184062,0.19952046905088877,0.55128872936373907
b2281,0.30044280001991697,0.55020250146881566,0.12140466175841304
b2472,0.13076416057497764,0.27793194048004394,0.47379082301247033
b3559,0.3866627254054345,0.39206473351565596,0.36594142160786913
b1245,0.66825747061662366,0.26228393342695205,0.43873496911053633
b3057,0.30952081148728189,0.2629472110385831,0.70725148435316953
b1246,0.50918834464684393,0.32807138210681702,0.45563003799578594
b3093,1.0976722011030511,0.89399567148776582,1.947435244621438
b2052,1.8503952134897286,0.90247630787300881,1.9790776350059893
b1236,0.81438604713532892,0.38178345449724821,0.66294902804770917
b2262,0.39470875200378946,0.12538211573178754,0.23424731225784126
b0381,0.12951304401326125,0.0,0.050244985017583954
b0887,0.073305648328924569,0.30705174951303643,0.30511329717643682
b0109,0.074945938842301746,0.034548285265594773,0.12042352271939727
b3425,0.074268068146184515,0.10076664615560843,0.15079751344442219
b1602,0.80883103280893576,0.64377179103228688,0.30514042137232855
b0242,0.62785793828720426,0.65448206312408141,0.49162431412359159
b0125,0.25007351986456089,0.21787240318975878,0.27555148576756816
b0159,0.16801562475682866,0.19258564437262696,0.29018491599957236
b0915,0.1648438569809218,0.16045247718883932,0.082572311304600243
b0856,0.057795205536952422,0.042460311547382931,0.22306662708281078
b0652,0.20813044104876982,0.075582159821735453,0.027628825687708681
b3600,0.33824930148087817,0.29413437382645097,0.16479934482042194
b2223,2.0226189704837991,0.36871905681578382,1.5958616642719472
b4231,0.099050805540692205,0.46130309777584505,0.62987148611555255
b0615,2.1689222657947749,0.99278149255961634,2.4838511546470481
b3771,0.090585526205947883,0.20828845703147716,0.22945763687928161
b2049,1.4538145125694324,0.61663270855968999,1.2940835033059492
b0003,0.3475654326743805,0.36134972506183688,0.25815075720984532
b1857,0.56351632791246919,0.54170237991685333,0.33899592689000219
b2429,0.1241120156625776,0.033141875751530998,0.12754191941873552
b1059,0.47247995853739883,0.18559138395543812,0.40949477195010375
b2306,0.05674560718397207,0.20818248645418072,0.19225090758483782
b3679,2.4093854037673728,0.94454926666726413,1.9858286725341538
b0356,0.019749005814230378,0.63824341624276715,0.5471250840030889
b1759,0.55881569550606935,0.43087159231107297,1.0688982949701848
b2283,1.2845153439215842,0.66064683282646752,0.63088676420230239
b0529,0.3163575644244927,0.40723162086431358,0.44520683799715732
b3041,0.069183092189449694,0.25335463984295303,0.1648025468365853
b2481,1.9583354208151844,0.64731145078597818,2.4187695402129008
b3629,0.60207410440286036,0.38076014431228,0.76190091858919529
b1872,0.64383815791238397,0.20269991656772385,0.050172951635113344
b2279,0.66113828738237024,0.43825230522280406,0.37870097935506669
b3915,0.42071872261618737,0.0051860672686232382,0.1000071890194362
b0849,0.63691896095239076,0.46729289396074997,0.6761269938079455
b2255,1.0453497222794732,0.47923245619180105,0.30641701895099921
b1991,0.1241120156625776,0.033141875751530998,0.12754191941873552
b3457,0.28429191196511294,0.31878344312079515,0.17201586506980979
b2835,0.39302146085540973,0.29079491752421976,0.95920601258070637
b3726,0.18185114793106941,0.46750127695147775,0.39929436371464133
b3475,0.45370151028899935,0.70631085764490553,0.99161108634058448
b3744,0.079691435141373362,0.020047571292955781,0.091698231815541847
b3805,0.18333143786239781,0.22457832646236434,0.15071350407041523
b1764,0.41550017988978927,0.1214380701074681,0.20774621893953843
b0614,2.1401890879717991,0.85896176024310289,1.9824254777093802
b0932,0.60557518373685049,0.29362190477169642,0.44610465866977744
b2784,0.15339628242417053,0.14139222528153528,0.091005644350655029
b1014,0.49566439923676214,0.28325418556423232,0.72823683953310747
b0222,0.4175701748308589,0.32241795051155464,0.48545547963320318
b3543,0.311240278376955,0.15276542239560589,0.28602298921270086
b1302,0.13360617480782599,0.56989354640947798,1.1934495935355398
b4213,0.32218896624377491,0.24325865659810653,0.4116981840169579
b2415,0.43814754023007585,0.20025909248127097,0.24695172059237611
b2416,0.43814754023007585,0.20025909248127097,0.24695172059237611
b0811,0.83560954444663138,0.43589791742193967,0.77485729359847644
b3430,0.46286264405954036,0.30681892681488421,0.13842657701933
b2170,1.5838045061718593,0.58299631630545157,1.7710485631551685
b3996,0.068610451196190844,0.11685365066728556,0.27268415481894248
b1638,0.31329644123960926,0.19539996933498191,0.14990189704926932
b0828,0.70383792402451262,0.72403696647075422,0.72024312667540846
b0411,0.82746695510654311,0.50283977851093919,0.26078292456175656
b2957,1.4075550299430684,0.63659094303230146,0.91492338901029169
b1592,1.2084572997786061,0.64527097963703561,1.521333376226035
b1661,0.72640736749741819,0.33925950900680457,0.4876723407640306
b0425,0.041870630369270287,0.065625597863232021,0.14777448181133451
b3029,0.40015513597055496,0.1493885002589341,0.46418484673212385
b3001,0.38516457948215072,0.22954086743321683,0.24158265692278652
b3849,0.39056329969722187,0.39866121079996086,0.65557974709862155
b3176,0.41030879203167558,0.13539900007359415,0.41199866487258513
b2143,0.23617246896895477,0.21321629066377185,0.14678770027730254
b0071,0.57696005762811065,0.56178650812159969,0.1407708785366997
b2022,0.77157939583173174,0.23565892213975845,0.55111124818798551
b3691,2.6836601408611376,0.95713130356930665,2.9163191878026531
b4258,0.47869705501606485,0.3791078044616274,0.27168544746316686
b2600,0.34243604400425048,0.27276860700485905,0.21120575855377519
b2251,1.1113923341313015,0.92890072794744427,1.3765599221678493
b0417,0.096228675665071067,0.040812077316962347,0.3413742642161941
b1444,0.40596606482160286,0.48423676376692815,0.38500755157532679
b3909,2.2204903553936322,0.69547297504309524,2.5738395308600546
b2388,0.23570298766246164,0.25342510785912836,0.090477221690116669
b3974,0.1377546012261599,0.3646582827682342,0.58182443045548615
b1927,0.79525665785142519,0.13691321710321827,0.42536213525086924
b2041,0.62762631691269477,0.67935307718948068,1.0712278765802778
b3223,0.54368102860818757,0.52901027906909204,0.91919502479921211
b2490,1.36885794725861,0.67234176686183789,1.8266002314701464
b1278,0.23984718010879341,0.10920975302602508,0.0086047046385134968
b4136,0.25584782444442944,0.53619340495532841,0.60398201002099772
b1249,0.39869445363321648,0.25071061961783286,0.40085331656300799
b0212,0.1597147080793693,0.10162265245669963,0.23107107164073248
b2564,0.36562394470997811,0.37902165239237262,0.38126558711748154
b3553,0.34059504071072849,0.24431934773599046,0.14415650199397806
b0860,1.0690981427497703,0.95074043470011504,1.0202281159847157
b1714,0.33274979784008829,0.22789135333667651,0.64695931006024598
b2297,0.48573459838937821,0.28933164112978604,0.16139934876320955
b3785,0.20438493327737509,0.23523058051751555,0.15341489419742277
b3959,0.37243618772819764,0.40221220401548402,0.18166194965348456
b1094,0.0636580443818517,0.35481535625480637,0.94963790430789197
b2134,0.077750286548940006,0.11191757581273838,0.12554305827875673
b0757,0.18345933911847473,0.18710018677526705,0.27729550784242302
b0584,1.4147272368810777,0.60006016796589201,1.7050363423124977
b0583,1.9677024476870622,0.90142567351042369,2.4558852391863364
b0697,0.81611983529283161,0.4228724117179391,0.95855216733871407
b3791,0.13916199993995756,0.30327140377535033,0.48696807807406312
b3917,0.12230171135378798,0.2691898279141049,0.16976231770084774
b2285,0.56042309601844231,0.38793504717252958,0.14407178990132402
b2040,0.64239251588255297,0.44033422977055586,0.84459083460305306
b3578,1.8380027298163732,0.84038709022290059,1.9911715532414334
b3610,0.53407492383322408,0.23763127057776007,0.92834830474313945
b2485,0.96817528529688712,0.79687131226363206,0.93201682561648758
b0810,0.41490942660203339,0.55852833941636004,0.17638649793500322
b2310,0.31863346045943031,0.33954326918282257,0.027628820973663083
b4237,1.1195992107922381,0.86871949131183124,1.576461040495875
b3829,0.17037532851378298,0.34052842957119678,0.075521830005220322
b2026,0.61445899314587527,0.55907584950086409,0.80057480914669388
b1606,0.26919956238753417,0.09391795762556486,0.16657940958693224
b3458,0.39183678177936931,0.48179225721574087,0.69437789291673579
b1124,0.40715143062644621,0.40372418023841455,0.33557197323196986
b2711,1.3257562230826019,0.77177430169746275,1.9668793270396918
b2927,0.33959704552358394,0.27162872245615755,0.51911651549628057
b4031,1.2417734340699813,0.71047845775803542,1.3447920108120865
b3477,2.1390354116220629,2.0608761044031114,2.4725809821597453
b3956,0.29360729504611011,0.25673388175307738,0.12312005990901116
b2265,0.085421927373370857,0.26389142974911906,0.39254157708887327
b3926,0.10896482855438856,0.021011847984348082,0.11423111344425026
b3415,0.52051521659664624,1.1658818742550574,0.86940891202698456
b3450,0.37148205474598756,0.29397475007356549,0.90247530747880378
b2201,0.74336333672414601,0.58314006863952683,0.89176013951155841
b0349,1.3698054401943753,0.71453483945436058,2.3997679084052699
b0153,1.0189025462689731,1.1049164628778623,1.1752316389959889
b3650,0.29642739251972428,0.25582331574411543,0.058742703129847799
b1866,0.70854338079387813,0.51899708906154107,0.54207933205112568
b3804,0.035389666736531766,0.10732929210291728,0.14671145596251195
b3386,0.31598097409121717,0.090352073105912575,0.25392924347112134
b1136,0.14986916289084096,0.057041890585023486,0.063096657795862238
