,O2_0.0,O2_0.5,O2_1.0,O2_2.8,O2_20.9
YAL001C,8.737968331,8.624426018,8.580234888,8.374130761,8.579973663
YAL002W,8.23770508,8.343600705,8.043827317,7.825260812,8.02326207
YAL003W,12.89634437,12.99230987,13.02920383,12.99653848,12.92574096
YAL005C,13.1113755,13.71820906,13.50840951,13.13332223,13.69842433
YAL007C,9.80832643,9.161819499,9.31242727,9.499325511,9.030753763
YAL008W,8.92164216,8.961970901,8.986131339,8.801354568,9.110385691
YAL009W,7.790434834,7.593034924,7.675652535,7.647809166,7.807560096
YAL010C,7.279307243,7.262188607,7.132037083,7.214079421,7.400382951
YAL011W,7.088362847,7.354197504,7.195262213,7.198038144,7.147211946
YAL012W,11.64149131,11.36868316,11.3683565,11.37799765,11.14733717
YAL013W,9.439926223,9.807528178,9.788299229,9.621819443,9.8349418
YAL014C,9.244931984,9.273092772,9.283262886,9.111384322,8.983517403
YAL015C,7.960964752,8.071224413,8.126569218,8.066943129,8.518020432
YAL016C-B,4.693000904,4.659202055,4.575265638,4.671425292,4.763661083
YAL016W,10.22433207,10.27947251,10.39310116,10.42490833,10.64072481
YAL017W,9.742426045,9.743915424,9.50367173,9.391431273,9.559103676
YAL018C,4.531517066,4.777911596,4.827008757,4.701074398,4.740221454
YAL019W,7.143310817,6.847607094,6.906248333,7.044148315,6.877577611
YAL020C,8.465686733,8.675490384,8.537985771,8.510799362,8.733184642
YAL021C,8.938234734,9.063182144,9.126371934,9.17153265,8.939262648
YAL022C,9.216836226,9.232311964,9.155638101,9.199967628,9.049440155
YAL023C,11.20985766,10.96506492,10.82293236,10.78934419,10.53668518
YAL024C,7.416419813,7.294429217,7.317558645,7.261620378,7.052244956
YAL025C,6.942838623,6.833943758,6.920416953,7.024728984,6.392593686
YAL026C,8.909000474,8.713985421,8.596457538,8.585350815,8.574264106
YAL027W,7.564678726,7.984194636,8.149983223,8.252393886,8.385276434
YAL028W,8.04525528,7.252396806,6.985460359,6.758837787,7.822934086
YAL029C,9.74979598,9.487159659,9.423406414,9.552176828,8.834666803
YAL030W,9.92300029,10.05630973,10.09396376,10.08335232,10.37360928
YAL031C,8.572961292,8.763533908,8.662840717,8.451289806,8.796960747
YAL032C,7.846561814,7.890580201,7.773822885,7.806695314,8.319569652
YAL033W,9.416661775,9.128850247,9.325028453,9.351783317,8.246112859
YAL034C,8.837537792,9.334866809,9.215956801,8.930006414,10.16124816
YAL034W-A,7.034492926,7.292709611,7.262847154,7.385246919,7.02260164
YAL035W,11.69279331,11.62381728,11.50652743,11.4733938,11.23906957
YAL036C,10.2403983,10.10997712,10.174719,10.25128076,9.910750197
YAL037C-A,4.374269324,4.23381488,4.2670019,4.289870711,4.22513555
YAL037W,6.26246129,6.045718312,5.759777451,5.863110331,5.589467098
YAL038W,13.79663827,13.5881216,13.55692506,13.57928868,13.72977149
YAL039C,9.855097644,10.72599585,10.63315412,10.40985061,10.26965259
YAL040C,8.928442381,9.768972084,9.863388637,9.636824113,8.819922201
YAL041W,8.729427609,8.630238283,8.54357367,8.527910452,8.714391888
YAL042W,10.63011256,10.26746029,10.11787815,10.11332692,10.17401354
YAL043C,8.858368935,8.885162159,8.874842106,8.870305522,9.002235437
YAL044C,11.66149881,11.52144601,11.60286591,11.8552973,11.5317922
YAL044W-A,9.931047751,10.21513228,10.04039969,10.0963899,10.03739014
YAL046C,9.419756123,9.671265952,9.577284082,9.484620309,8.964988159
YAL047C,6.232646164,6.377489522,6.200143495,6.241169712,6.307940471
YAL048C,5.140395589,5.156213522,5.222471457,5.279307195,5.255758185
YAL049C,9.063064031,10.51660735,10.54137505,10.45213722,10.62025261
YAL051W,7.609455212,7.911299511,7.755168664,7.850827897,7.94633395
YAL053W,9.335591583,9.674288126,9.622720671,9.684135083,10.05272263
YAL054C,9.377937264,9.284987035,9.478613405,10.92742071,13.36320829
YAL055W,8.243820185,8.440369535,8.359304669,8.275192805,8.414016708
YAL056W,7.445607359,7.629828811,7.652903478,7.450514727,7.793476146
YAL058W,8.286070942,8.144800757,7.964201206,8.045427206,8.102687365
YAL059W,7.862154166,7.685832438,7.734755692,8.069099299,7.842252152
YAL060W,12.09194746,11.73724218,11.83699049,12.20216046,11.15235695
YAL061W,7.558040177,8.953517433,9.422207853,9.29672882,10.43533167
YAL062W,8.592868038,11.1399152,11.32573989,11.28589246,9.745705944
YAL063C,7.415093995,7.803110046,7.697117785,7.645553528,7.959123823
YAL063C-A,4.568604595,4.656857934,4.567821324,4.503119136,4.493135277
YAL064C-A,3.933605566,3.943233487,3.933377631,3.865825158,3.992652769
YAL064W,4.241731882,4.138585119,4.203124392,4.180859493,4.449007539
YAL064W-B,4.940682232,5.179485718,5.258768067,5.161454201,4.902637091
YAL065C,4.031342021,4.043173677,4.014577577,4.030586384,4.181388603
YAL067C,4.080281878,4.153156387,4.118204577,4.03049474,4.096994565
YAL067W-A,4.200457432,4.051733904,3.925931913,3.992601723,4.252594493
YAL068C,9.75754027,7.209667073,6.887020567,6.481770358,6.326872395
YAR002C-A,10.52874561,10.21182541,10.40480944,10.38932934,9.850840534
YAR002W,9.600998366,9.508778359,9.593655504,9.606269152,9.499755865
YAR003W,7.261456278,6.881647399,7.085345314,6.83804583,6.974033008
YAR007C,9.650895115,9.670461556,9.670066967,9.617920386,9.583031659
YAR008W,8.064455705,7.947960141,7.906119469,7.807336289,7.499691646
YAR009C,10.28113076,11.01769838,10.85318007,10.79487317,10.44504159
YAR010C,13.26059369,13.50430918,13.65920286,13.68982209,13.20787377
YAR014C,9.688539092,9.910169821,9.868352405,9.944420359,9.641613077
YAR015W,11.73801471,11.63329515,11.6650935,12.16072404,11.28275094
YAR018C,7.766765531,7.705490993,7.700026685,7.487569338,7.217198151
YAR019C,8.055813866,7.918904714,7.858736342,7.944422015,8.123735474
YAR020C,8.83825485,6.677004289,6.51165588,6.364542578,8.305801011
YAR023C,5.037864514,5.200964025,4.954666259,5.020061136,5.244423227
YAR027W,8.996891893,8.82441674,9.05051582,9.174072818,9.191629159
YAR028W,7.845372344,6.992201597,6.937329898,6.83006063,5.951667235
YAR029W,4.616841313,4.182377153,4.238661855,4.21433321,3.962248839
YAR031W,4.391534933,4.278277665,4.140660765,4.241943007,4.3874864
YAR033W,4.306659101,4.201305154,4.088261161,4.195122739,4.528182539
YAR035C-A,5.401254261,5.053482777,4.91964393,5.01955467,6.308296295
YAR035W,9.710618107,9.231905539,9.028346871,9.367218477,10.99245358
YAR042W,9.327792638,8.931795761,8.933231074,8.826790907,9.035932989
YAR050W,3.952141462,4.014836176,4.075392913,4.085668148,4.129885152
YAR064W,4.956421826,4.881766637,4.812049269,4.761774846,5.806087559
YAR066W,6.41111348,5.749529538,6.06691174,6.430479464,7.077937485
YAR068W,9.088831234,8.825172668,8.800381537,9.217778361,9.923218865
YAR071W,8.657866978,8.387626136,8.377238493,8.164493407,8.012096409
YAR073W,9.480195077,7.66680439,7.76489376,8.020203354,6.481254444
YAR075W,3.829533994,3.897038885,3.823084131,3.827140387,3.886559878
YBL001C,10.68700235,10.57098528,10.70567647,10.8555451,10.71990619
YBL002W,11.73931526,11.62947385,11.64171302,11.60351713,10.53176588
YBL003C,11.65303735,11.49221304,11.44821522,11.34857102,10.53766188
YBL004W,8.943626976,9.073139341,9.098119719,9.280969531,8.534705281
YBL005W,6.660527515,6.430609571,6.424573944,6.644051357,6.772467231
YBL005W-A,5.269609232,4.673320059,4.87179272,4.909206832,4.824804418
YBL006C,8.91393155,8.935097848,8.901243074,9.093466028,9.002470028
YBL007C,10.141988,10.06793594,9.971360729,9.963631116,10.08463544
YBL008W,8.36715713,8.303023075,8.244599269,8.267360245,8.206964068
YBL008W-A,4.781292149,4.488661759,4.5652176,4.38657233,5.190561081
YBL009W,8.143960588,7.915664451,7.945079878,8.157054053,7.820128483
YBL010C,7.675937806,7.686340891,7.616569817,7.713025516,7.315811897
YBL011W,9.001258951,9.016119253,8.826711228,8.797365412,8.88527352
YBL013W,4.811001696,4.545154327,4.572795548,4.613381101,4.444242188
YBL014C,7.544692279,7.248232695,7.31166551,7.467723239,7.172101575
YBL015W,11.80748685,12.81876977,12.83215362,12.68431261,12.10532733
YBL016W,8.053913865,9.848605547,9.880954625,9.914892504,8.896659582
YBL017C,9.970528146,10.10062199,9.920950144,9.780369633,9.778306007
YBL018C,9.530647064,9.056117515,8.992392598,9.057193596,8.827683769
YBL019W,7.885818841,8.051829603,8.091658385,8.013428227,8.419794512
YBL020W,8.555376764,8.416380711,8.458592956,8.402834445,8.074613835
YBL021C,8.430521057,8.785858152,8.812240303,8.834743948,8.124345828
YBL022C,11.15166981,11.29404065,11.21300213,10.95253369,10.94387794
YBL023C,9.243285725,9.245893662,9.227007744,9.224889844,9.036962192
YBL024W,9.759415402,9.572111568,9.533617777,9.689027687,9.32001139
YBL025W,7.202903374,6.871455635,6.993685938,7.115291169,7.320571938
YBL026W,9.630384075,9.499929782,9.650460752,9.878655527,9.348196166
YBL027W,12.53682744,12.32517266,12.28436964,12.5466453,12.24862884
YBL028C,7.79112628,7.746873997,7.859322518,7.960654848,7.447778747
YBL029C-A,9.545092416,10.39737127,10.33778272,10.16672987,10.35566346
YBL029W,7.93673384,8.74845064,8.613945862,7.524438608,6.710734637
YBL030C,12.53713393,13.14512982,13.26889981,13.24700562,12.91911327
YBL031W,7.002299247,6.323405429,6.240188412,6.146902108,5.720575663
YBL032W,9.137696024,9.047108677,9.095227056,8.923473397,8.887928379
YBL033C,10.4104202,10.56473251,10.36763124,10.48881624,10.73714409
YBL034C,7.895048262,7.944910637,7.941353595,7.993197143,7.765677923
YBL035C,8.022235526,8.343045993,8.063376336,8.133144523,8.052442141
YBL036C,8.86860715,8.453965661,8.649635986,8.731030163,8.490056533
YBL037W,8.863878328,8.64009701,8.690340389,8.779249267,8.241944931
YBL038W,10.54780826,10.71947628,10.70048337,10.60273176,10.17055219
YBL039C,9.380196549,9.291866908,9.439878665,9.624073984,9.032811362
YBL039W-A,8.44138622,8.473777821,8.74486075,8.673068535,8.950059701
YBL040C,8.427036966,7.809793705,8.066579805,8.139495608,7.748053395
YBL041W,11.06039055,10.95827199,10.92317585,10.94250174,11.17668816
YBL042C,8.645773506,9.85055986,9.741976972,10.04528811,9.492094712
YBL043W,7.87779885,9.197217418,9.467138372,9.21694291,9.854385692
YBL044W,4.85182235,4.397077376,4.382844844,4.450344596,4.562806434
YBL045C,12.0560611,12.89434603,12.92193573,12.76404092,12.4743055
YBL046W,7.382998388,7.50840896,7.372468725,7.476487256,7.412767499
YBL047C,10.94269531,10.94816977,10.79061371,10.63785016,10.98790645
YBL049W,7.404555812,8.126195043,8.070757792,7.96311803,8.034665368
YBL050W,10.06855989,9.985191463,10.06492111,10.08286813,10.08844868
YBL051C,9.864450219,9.641354596,9.725011136,9.491778386,9.421416096
YBL052C,8.259462285,8.114609991,7.988908249,7.875630021,7.930935195
YBL054W,7.22886257,7.718384335,7.783934963,8.085867614,7.884524862
YBL055C,7.56975607,7.367404459,7.264108323,7.477799714,7.188097486
YBL056W,9.439718444,9.347789347,9.547390645,9.367248744,9.18317214
YBL057C,9.208281175,8.73244009,8.725635002,8.910856882,8.659688195
YBL058W,10.39307579,10.20816652,10.1557351,10.00321485,10.58882473
YBL059C-A,8.39877778,8.408557852,8.659417447,8.586073789,7.445682807
YBL059W,8.324412248,9.028399755,8.893362084,8.878384972,8.122294894
YBL060W,6.110924419,6.269728782,6.191161918,6.128892828,6.268831293
YBL061C,8.899655193,8.756484771,8.603939988,8.757596537,8.387737728
YBL063W,7.601665386,7.708077656,7.654775994,7.502157843,7.264707329
YBL064C,11.50607319,12.11624382,12.10076706,11.77031511,11.93147453
YBL066C,7.912244095,8.434267343,8.459353405,8.421174569,7.972856408
YBL067C,6.809186898,6.684386326,6.97459725,7.297934745,7.909488073
YBL068W,9.233280052,9.396158586,9.473494312,9.624253081,8.742277928
YBL069W,6.703090216,6.892988805,7.033066942,7.070835906,6.940697513
YBL071C-B,3.881035659,3.954113025,3.888701872,3.913548761,4.075659054
YBL071W-A,8.122009589,8.069531049,8.102970701,8.381297612,8.242767923
YBL072C,13.52330863,13.34918122,13.3869401,13.46275085,13.30233921
YBL074C,5.339356996,4.985808578,5.205306029,5.349016798,4.980001038
YBL075C,8.228404518,8.800800854,8.595248473,8.168367533,12.96691661
YBL076C,11.02916225,10.6731873,10.6082921,10.63859597,10.29232616
YBL078C,9.43785777,9.685457659,9.699275209,9.745760139,10.51727154
YBL079W,9.295334076,9.171393583,9.213181662,9.253805604,8.976007227
YBL080C,6.962067972,7.294194109,7.306352182,7.100599467,7.041932362
YBL081W,7.886548951,7.839167643,7.640028313,7.782180564,6.97451664
YBL082C,8.649341696,8.444790022,8.425619685,8.398497356,7.974640465
YBL084C,7.890941575,7.893120825,7.934922743,7.947454508,8.307538704
YBL085W,9.163077029,9.020528395,8.857700939,8.865488358,9.118782353
YBL086C,6.628052703,7.648947235,7.40301404,7.307230685,8.228488581
YBL087C,12.40402403,12.03453169,12.17697582,12.31409383,11.67399971
YBL088C,8.030136027,8.355578886,8.178313346,8.126454118,8.395927284
YBL089W,7.890505202,7.895400326,7.751629096,7.857975064,7.709900652
YBL090W,8.97461532,8.834469942,8.925554568,9.029866855,8.401028666
YBL091C,9.973958045,9.828748173,9.68882719,9.798094094,9.932204781
YBL091C-A,8.595238688,8.194258545,8.013022279,7.954465126,8.00263897
YBL092W,13.15995261,12.95732133,12.96037644,13.12028165,12.88365006
YBL093C,9.941691769,8.80871376,8.611249056,8.692797936,9.235227459
YBL095W,8.264108609,9.304303191,9.387519443,8.983071291,8.9365413
YBL097W,4.023192888,4.071249311,4.008344702,3.991302461,4.021819185
YBL098W,9.553642272,9.175430912,9.237562696,9.317498648,8.544317868
YBL099W,13.29612143,13.73006705,13.72124332,13.67019304,13.39280192
YBL101C,10.03638578,10.2569739,10.26466636,10.14327042,11.04090641
YBL101W-A,9.357361324,8.796590773,9.350478426,10.10986581,9.512644309
YBL101W-B,10.78521149,11.38670747,11.2893661,11.36866257,10.74872335
YBL101W-C,3.865459262,3.994536632,3.892189484,3.920543353,3.983273213
YBL102W,10.30217205,10.37362863,10.50006305,10.5023981,10.53522245
YBL103C,8.062348279,8.036382886,8.04943935,7.866027911,8.08275538
YBL104C,8.989273643,8.959938572,8.89417118,8.926425178,8.745953513
YBL105C,8.54166358,8.746911161,8.621755589,8.667338551,8.778109534
YBL106C,9.11323362,7.287600283,6.900415461,7.025968527,7.210319293
YBL107C,8.953127396,8.764423815,8.824811766,8.755679899,8.724509551
YBL108C-A,12.3368851,9.870328879,9.670636476,9.431579021,10.23487028
YBL111C,10.91551724,10.57406974,10.84040907,10.64020535,10.51877631
YBL112C,11.51152819,11.45950749,11.46639337,11.1073784,11.60014691
YBL113C,11.93920302,12.17848858,12.01208995,11.78591902,11.95479307
YBR001C,8.934261285,9.099189098,9.026104254,9.156526326,9.459583215
YBR002C,8.246042293,7.893839109,7.936476911,7.983122603,7.681820926
YBR003W,9.304308655,9.22344273,9.308225872,9.142257483,8.677580895
YBR004C,8.035332254,7.57830388,7.747430596,7.887559607,7.660706354
YBR005W,7.539992648,8.058601661,7.996274198,8.24108186,8.767830106
YBR006W,8.092877416,7.829708642,7.974517442,7.758446109,8.55459714
YBR007C,8.442423238,8.295128501,8.124806738,7.776438136,6.929567285
YBR008C,6.870695029,6.694622347,6.707258635,6.683052239,7.644579856
YBR009C,12.19177625,12.19522697,12.12382915,12.06957191,11.78320785
YBR010W,12.26633512,12.21469818,12.19116549,12.17669232,11.75986757
YBR011C,12.89600481,12.86042875,12.93356882,12.87779378,12.90489502
YBR013C,5.126677022,4.997955101,4.988012246,4.959277827,4.879143133
YBR014C,8.862061218,8.812841813,9.00053179,9.100443108,9.163061423
YBR015C,9.184772643,9.389040703,9.477143808,9.486910411,9.302725751
YBR016W,10.54587321,11.07724643,11.16300404,11.0988858,11.42481399
YBR017C,9.773478784,9.934802967,9.917298276,9.75937314,9.592706599
YBR018C,4.792798966,4.599922685,4.65939574,4.43214577,4.962255725
YBR019C,4.715527812,4.386072459,4.389080759,4.413750487,4.499004933
YBR020W,5.045314544,5.195795503,5.129911346,5.019526486,5.438844648
YBR021W,8.118906104,8.35888299,8.6849181,8.707220781,7.197851847
YBR022W,7.253207194,6.751614121,6.839873656,6.927309276,6.600515373
YBR023C,9.260843546,10.00279026,10.19264305,10.34010616,9.377043557
YBR024W,8.619787133,8.273630305,8.365656088,8.059511294,8.370263852
YBR025C,11.61306725,11.56948911,11.6517923,11.55326914,11.64927785
YBR026C,8.995868926,11.15006165,11.24715713,11.23164657,12.11689245
YBR028C,8.413166168,8.596721565,8.646622598,8.470621751,8.075217832
YBR029C,9.939291789,10.17292303,10.39057644,10.35830086,9.612920806
YBR030W,6.405231538,6.405940492,6.317178143,6.34400758,5.865301644
YBR031W,13.30680529,13.2753089,13.2773196,13.39719974,13.19023019
YBR033W,9.341070972,9.312943037,9.138412465,8.610501293,7.589093826
YBR034C,9.217159222,9.258502595,9.329209514,9.338144397,8.665641434
YBR035C,9.920275232,9.766853171,9.799892617,9.70361477,9.914239421
YBR036C,10.8952623,10.75871084,10.74721071,10.67709379,10.55128648
YBR037C,9.62247899,9.518189536,9.431540098,9.134670669,8.757919215
YBR038W,9.478388393,8.609161345,8.817858959,8.735792239,8.314193602
YBR039W,12.28165592,12.77679792,12.82070268,12.7623026,12.37291445
YBR040W,5.059169201,5.774069257,5.954632292,6.022012758,4.968468052
YBR041W,8.654072704,8.6284777,8.693167972,8.599309212,8.298781536
YBR042C,8.877616988,7.95877336,8.033185405,8.076289983,8.074855107
YBR043C,8.60828593,8.402942482,8.328285056,8.473527566,9.343625899
YBR044C,8.312052156,8.597879066,8.666498879,8.584036425,8.218619413
YBR045C,5.380386093,5.204986581,5.231513339,5.378798281,6.673284383
YBR046C,7.42430487,8.278714461,8.749916104,9.026820865,10.51356988
YBR047W,5.178739664,6.446556087,6.740158638,6.862888623,8.44405664
YBR048W,10.35322367,10.20388342,10.40917431,10.61669427,9.883466532
YBR049C,8.293742033,8.054930457,8.159374982,8.082462506,7.893985713
YBR050C,9.765011465,9.565832936,9.490249726,9.30686447,9.556672027
YBR052C,10.92312693,11.16680422,11.02408021,10.84943046,10.32445995
YBR053C,9.300492781,9.307296419,9.283243754,9.128556239,9.99579835
YBR054W,8.112131121,10.64019993,10.34881147,8.806788818,11.94528055
YBR055C,8.434676546,8.286881457,8.32781547,8.368361064,7.955468682
YBR056W,8.982574287,9.085333182,9.120799228,8.865270183,9.947786126
YBR056W-A,6.33059081,6.839403761,6.572166978,6.806373275,7.270140382
YBR057C,7.868392766,8.706161507,8.768002901,8.826538964,8.836250915
YBR058C,8.593582687,8.641346932,8.585977883,8.634987202,8.728528284
YBR058C-A,9.943748367,9.770283514,9.895133889,9.895712748,9.518215157
YBR059C,9.711860775,9.875179378,9.65234586,9.516114981,10.07507112
YBR060C,8.657638341,8.666545698,8.698945977,8.747084814,8.433941359
YBR061C,8.61633002,8.676559858,8.66349142,8.826650174,8.327936215
YBR062C,10.15429555,10.08485437,10.04241646,10.12549578,10.37451649
YBR063C,7.799517299,7.914653861,7.678445142,7.452707727,7.689028116
YBR065C,5.739792922,5.469825276,5.486902702,5.503194494,5.608600286
YBR066C,11.15161348,9.930079444,9.722962535,9.366030739,9.685523966
YBR067C,13.37429362,13.92662436,13.78058536,13.90439259,14.11283564
YBR068C,8.235557069,9.932852585,10.15259792,10.53396798,10.10972738
YBR069C,6.446034754,5.419801942,5.230714126,4.749154694,4.809680733
YBR070C,8.515296182,7.976520371,7.949941211,8.097564575,7.953875676
YBR071W,8.96545305,9.1682067,9.333581285,9.227585781,10.11083532
YBR072C-A,4.691764143,4.517155931,4.570749185,4.503922423,5.305390431
YBR072W,10.66138894,13.73264023,13.68598136,12.97342637,14.25410133
YBR073W,9.130076894,9.457266911,9.370315167,9.330807164,8.881398954
YBR074W,8.53395205,8.502502115,8.55887087,8.7647083,8.240872661
YBR076W,4.435769556,4.605259553,4.571237533,4.179989204,4.741833318
YBR077C,9.647132906,9.095170319,9.239891589,9.27293801,9.223935927
YBR078W,12.59312389,12.82397824,12.83350869,12.77808253,12.47692308
YBR079C,11.14833545,11.29054545,11.17355101,11.28947527,10.85200028
YBR080C,9.764544885,9.391229488,9.412274411,9.480404151,9.310185431
YBR081C,8.693567933,8.821416077,8.814199575,8.867345189,8.77420505
YBR082C,11.92467003,11.64923091,11.70198623,11.71190087,11.86250181
YBR083W,9.147034487,11.18277359,11.09566589,11.29964004,10.80859803
YBR084C-A,12.29695732,12.01993699,12.07512719,12.22509909,11.97038627
YBR084W,9.057268126,9.49992394,9.636091843,9.773166962,8.798514904
YBR085C-A,10.59475596,10.35426004,10.58986253,10.42546679,11.15556297
YBR085W,8.856900252,5.919836207,6.028471085,5.864316861,6.798006759
YBR086C,10.48722571,10.59078069,10.59388771,10.57448194,10.76901088
YBR087W,8.275618407,7.933322863,8.033223331,8.139323241,7.8245671
YBR088C,10.40671123,10.48275553,10.51956987,10.53402266,10.26960007
YBR089C-A,10.02426611,10.01054924,10.04747049,10.14335334,10.45138558
YBR090C,4.053738089,4.101115029,4.11806703,4.060693877,4.204806799
YBR091C,9.337169877,8.949947496,8.913602611,8.983436678,8.382814034
YBR092C,6.34695605,6.5781593,6.369092295,6.408325693,5.497700111
YBR093C,7.307485509,7.031152999,7.046837673,6.877194399,7.035314126
YBR094W,8.74453585,8.925351371,8.910271245,8.726932218,9.185228669
YBR095C,8.191436635,8.20737629,8.302906949,8.240228012,8.253250536
YBR096W,9.811930464,9.242114067,9.469902457,9.557804464,9.020658818
YBR097W,8.125775485,8.033127699,8.118615223,8.086129387,8.096258988
YBR098W,6.731517708,6.677287509,6.551441939,6.573430548,6.767342428
YBR101C,10.36918775,10.4244838,10.49009908,10.45128271,11.39654834
YBR102C,7.274556944,6.932213683,7.038135918,7.104038978,6.955087712
YBR103W,9.389513622,9.387925266,9.343677545,9.320467084,9.282590962
YBR104W,8.723493551,7.816683941,7.687338194,7.876214589,7.814214606
YBR105C,10.421905,8.675272139,8.457691163,8.713544681,8.3558379
YBR106W,12.33210952,11.8788702,11.8680479,11.88681444,11.58263693
YBR107C,6.876989092,6.575246447,6.760968233,6.817939018,7.325128639
YBR108W,6.466223941,6.900213258,6.946046049,6.880781559,7.528257303
YBR109C,11.12149596,10.99380761,11.11248625,11.0972089,11.15217176
YBR110W,8.219987539,8.371100907,8.440090533,8.431551638,8.109330329
YBR111C,11.29413809,11.28815865,11.26404589,11.21894573,11.40507912
YBR111W-A,6.676315911,6.803879919,6.742599558,6.948020044,7.131207259
YBR112C,9.804020929,9.758154429,9.684715096,9.690753248,9.77647633
YBR114W,7.120559104,7.435822289,7.272034161,7.236121893,7.268153793
YBR115C,10.38966484,10.54337415,10.29625267,10.29494007,10.35143443
YBR117C,6.28608521,9.75512237,9.427031762,7.584790163,11.71385878
YBR118W,14.19713229,14.26509178,14.1923723,14.22980342,14.17224132
YBR119W,8.218842525,8.612189503,8.675499592,8.962966716,9.109913226
YBR120C,8.629803803,9.07275949,9.239047736,9.262693475,8.81111975
YBR121C,11.53613566,11.43738936,11.44513283,11.47297992,11.06209921
YBR122C,9.746434908,9.56672189,9.68882538,9.577426838,9.03275027
YBR123C,8.628968926,8.480158132,8.34963404,8.400229512,8.350373237
YBR125C,9.417678074,8.879638761,8.894688856,8.771457717,8.901565373
YBR126C,10.99413131,11.26192843,11.19751086,10.69368079,11.56630349
YBR127C,12.2624925,12.0245856,12.09459288,11.90759957,11.71662243
YBR128C,5.555337863,5.799127689,5.518812786,5.479065078,6.589979767
YBR129C,8.352684375,7.66301786,7.708178075,7.533610074,7.641850229
YBR130C,9.27635341,8.853726052,8.846605447,8.850589576,8.780751852
YBR131W,7.782905268,7.295713419,7.358612415,7.48874687,7.486479149
YBR132C,7.410063326,8.03617322,8.41187117,8.052837717,8.392540325
YBR133C,8.615208596,8.959202105,8.820853157,8.774727851,8.511410474
YBR135W,9.834835347,9.381912146,9.387830697,9.324957176,9.321049441
YBR136W,7.673256021,7.653115659,7.561877996,7.597071938,7.795125743
YBR137W,9.461800392,9.037861988,9.321426753,9.406051485,9.647271533
YBR138C,6.274527991,6.178834523,6.314632844,6.361202664,6.327252061
YBR139W,10.0725547,10.39979477,10.5246296,10.33693144,10.7300925
YBR140C,9.619693161,9.622141291,9.547946841,9.478854019,9.665330384
YBR141C,7.409127529,7.268982257,7.107549339,7.30363479,6.886056156
YBR142W,9.103489052,8.84788928,9.021355886,9.303262923,8.726093873
YBR143C,10.52944995,10.22935859,10.39824383,10.43333582,9.753357014
YBR145W,10.79042178,9.516090847,9.353926906,8.982110689,8.657479578
YBR146W,10.71220733,10.84495976,10.85447318,10.71230995,10.18741425
YBR147W,8.739007418,9.547871462,9.4359832,9.183979512,10.0765091
YBR148W,5.77291216,5.822869882,5.462719177,5.205244562,6.041239545
YBR149W,11.10706062,11.0700701,11.22763845,11.22739221,11.97601052
YBR150C,8.682343334,8.80038582,8.651484031,8.7453618,8.823393588
YBR151W,10.30992392,10.38797895,10.473032,10.24009918,9.873163293
YBR152W,4.756973924,4.450743901,4.804332226,4.708681041,4.83651042
YBR153W,7.837141063,8.093705112,8.134615975,8.040939798,7.514652358
YBR154C,10.06694302,10.02179194,10.03098156,10.21032305,9.571230398
YBR155W,8.258879948,8.019297581,7.967998595,8.067520823,8.127650638
YBR156C,7.495869407,7.671590212,7.440435883,7.526443463,7.097934135
YBR157C,7.663900089,7.581627576,8.421207602,8.984294247,10.86474421
YBR158W,10.14709521,10.64910757,10.99709538,11.11707395,10.22265281
YBR159W,10.21345948,10.12286547,10.25677609,10.33015394,9.973014092
YBR160W,9.461584083,9.433566636,9.444919033,9.479248927,9.405984793
YBR161W,7.93966811,6.720767509,6.604955892,6.234174005,7.08868227
YBR162C,11.78450659,11.35052533,11.39242896,11.17372772,10.90587011
YBR162W-A,9.811862447,9.558230717,9.4290779,9.469559804,9.082174487
YBR163W,8.185799399,7.95551278,7.912154784,7.874473832,7.863678284
YBR164C,10.05196523,9.536559304,9.634848831,9.810306897,9.436902884
YBR165W,7.829069808,7.406452598,7.624366184,7.660862325,7.599490334
YBR166C,8.976231044,8.769023693,8.84388031,8.872364527,8.717901725
YBR167C,8.075449307,8.012775143,8.124573873,8.50839552,8.893561178
YBR168W,7.019935824,7.112334406,7.239946009,7.389093092,7.800394591
YBR169C,8.92855924,9.907052281,9.614996623,9.07486576,11.75538535
YBR170C,9.412794869,9.293576771,9.118721592,9.132949194,9.71642298
YBR171W,9.757869301,9.155611983,9.408425641,9.603088369,9.333211923
YBR172C,8.887880669,9.253280184,9.099504266,9.125943208,8.567059074
YBR173C,10.84860799,10.98610145,10.84400203,10.80418005,11.2191223
YBR175W,8.070293822,7.764215388,7.707842419,7.563919627,7.28543196
YBR176W,8.065098471,7.773737348,7.844697082,7.787475377,7.569136488
YBR177C,10.67292595,11.30758324,11.30008879,11.00479348,10.55167772
YBR179C,8.666540297,8.971635603,8.970880592,8.970615802,8.73441635
YBR180W,4.371697211,4.280040481,4.329922769,4.340810293,4.593106702
YBR181C,13.2708892,13.05438335,13.07923128,13.27955683,12.99996913
YBR182C,6.318656631,6.526523668,6.371680509,6.371264912,6.030151288
YBR182C-A,3.930792863,3.967586197,3.944661196,3.915785499,4.013675645
YBR183W,6.979727772,7.607457146,7.957593259,7.873078023,8.327610897
YBR184W,4.533397965,4.605800704,4.636778644,4.479906212,4.507755381
YBR185C,9.361002133,9.925517838,10.04551369,9.984843695,8.973429707
YBR186W,4.4867215,4.665271202,4.643516208,4.60708274,4.989997379
YBR187W,9.971472687,9.602414249,9.698007713,9.659073573,9.095048562
